id,title,themes_before,themes_after
cmijo9byw00psoxc8320tsbfx,"Cozy Cottage","halloween|fall|cottagecore|cozy","fall|cottagecore|cozy"
cmijp6d6000wjoxc8tedk2hr1,"Amberglow Cabin","halloween|fall|cottagecore|cozy","fall|cottagecore|cozy"
cmijp7zcv00xgoxc8u3fvrdio,"LeahLillith Maleficent Hairstyle","halloween",""
cmim8ubul00bxoxy8d1omn3rv,"Autumn is Here Pose Pack","halloween|fall","fall"
cmijp8jh300xsoxc8uddtk2q4,"Devil Headband","halloween",""
cmijp93i400y3oxc80xi46y0b,"Purge","halloween",""
cmim8uxaz00f2oxy8q559c2p4,"Venomous Catsuit","halloween",""
cmikilg3n0034oxna4myugvjv,"Magic Rituals at the Séance Table","halloween|witchy","witchy"
cmim8wa3m00o6oxy8j0k58tts,"Quintilius Heartless","halloween",""
cmikilcgu0031oxnaje0b2jf1,"Traditional Witchcraft Mod","halloween|witchy","witchy"
cmikil7kt002xoxnato86kbo7,"Forbidden Spells","halloween|witchy|living-room","witchy|living-room"
cmikk2vew0032ox33du4cz5yp,"E-Girl Aesthetic Set","halloween|goth","goth"
cmil11p7d007qoxeedik6gb0d,"Cozy Cabin Collection- Dining Room","halloween|cottagecore|romantic|cozy|dining-room","cottagecore|romantic|cozy|dining-room"
cmil1k0fd00fhoxee2bypqpzd,"Witch Claw Ring","halloween|witchy","witchy"
cmikitwbm0069oxnalxwwkuz2,"Dead and Breakfast","halloween",""
cmil3ltk900gaoxpzyh1loqdy,"Ghoul Nose Preset","halloween",""
cmim8u2sm00aloxy8w04130lv,"It’s Fall Y’all","halloween|fall","fall"
cmim8ubqp00bvoxy8y532z7mv,"Pumpkin Patch – Pose Pack","halloween|fall","fall"
cmim8ubsl00bwoxy8rbdwr9db,"Fall Poses","halloween",""
cmim8ucic00c8oxy8nd2jqrrr,"Pumpkin Farm Posepack","halloween|fall|cozy","fall|cozy"
cmim8ukoh00d7oxy8ag24evx3,"Pumpkin Spice Collection","halloween|fall","fall"
cmim8ukwc00daoxy8q9qy2u7b,"Aurum Rope Pumpkin","halloween|modern|luxury","modern|luxury"
cmim8ul7100dfoxy85sh4utm2,"Pumpkin Plush Pillow","halloween",""
cmim8ulkt00dmoxy8rtpvobq0,"Autumn Pumpkin Set","halloween|fall","fall"
cmim8ulgr00dkoxy88roj77xh,"Pumpkins","halloween",""
cmim8uln300dnoxy89hjyq56k,"Pumpkin Project","halloween|fall","fall"
cmim8ul9000dgoxy8chqcwq5q,"Pumpkin Pillow","halloween",""
cmim8us0c00dyoxy8zc8dlihb,"Skull Mouth","halloween",""
cmim8us6r00e1oxy8rbjsnbti,"Eyes Tattoo","halloween",""
cmim8usvn00ecoxy8k0y55i5d,"Nymph Blush","halloween|fall","fall"
cmim8ut2000efoxy8if8yof1f,"Shadow Eyes N12","halloween",""
cmim8ut8l00eioxy8awzyngop,"Gothika","halloween",""
cmim8utc900ekoxy8cyh7yh5e,"Arachnid Eyeshadow","halloween",""
cmim8uszx00eeoxy8pvb82ol3,"Zenx Lipstick","halloween",""
cmim8uwpw00esoxy87eeamnyz,"L Evil Wings Accessory","halloween",""
cmim8uwk400epoxy8av1wacam,"Jackie Top","halloween",""
cmim8uy2c00ffoxy8bwz1gz61,"Fred Outfit","halloween",""
cmim8v1c900fnoxy8pdxxvn64,"Spider Queen Eyes","halloween",""
cmim8v2ja00g5oxy8pi74z1jb,"Angissi Eyes","halloween|fantasy","fantasy"
cmim8v2du00g3oxy8dyxq2d50,"Serpent Eyes","halloween|witchy","witchy"
cmim8v2pg00g8oxy8egvzx60m,"Eye Set 5","halloween|fantasy","fantasy"
cmim8v7ck00h1oxy8y44kv312,"Drippy Skull Heart Earrings","halloween|goth","goth"
cmim8v7v600haoxy8eenw6kn0,"Goth Short Skirt","halloween|goth","goth"
cmim8vgdx00igoxy8ws4pe6dy,"Rain Boots for Infants","halloween",""
cmim8vl2s00j9oxy8ox1tjsfo,"Lilith Vatore","halloween|witchy","witchy"
cmim8w3hc00mdoxy8guzhrngg,"May Gothic Dress","halloween",""
cmim8w8nr00njoxy8gz6vrn1i,"Behe Moth","halloween",""
cmim8ynex012voxy8cpwpl72y,"Gothic Eyeliner with 2D Eyelashes","halloween|goth","goth"
cmim8zcxl017xoxy8ahm60cvf,"Rach Hair","halloween",""
cmim8z227015uoxy8l539focx,"Pumpkin Slipper","halloween|cozy","cozy"
cmim91wke01oioxy8weci0bng,"Esther Hairstyle","halloween",""
cmim9jf5q001coxy79t7oscvd,"Spellcaster Deco Sims","halloween|fantasy","fantasy"
cmim9miiu00fvoxy7eim25l9n,"Sims 4 School Uniform CC Pack","halloween|goth","goth"
cmii44bya002qoxkzr516i8vk,"Stuffed peppers, Pumpkin soup and Baked pumpkin slices","halloween|fall|cozy","fall|cozy"
cmijix47b000koxs3qf36a8oh,"Presidio Living Room","halloween|cozy|living-room","cozy|living-room"
cmijj7nnq005boxs34ypo8c7j,"Fairy Glow Street Lamps","halloween|fantasy|witchy","fantasy|witchy"
cmijjg7re0091oxs3hkjvlrse,"Bewitching Fifties","halloween|vintage|fantasy|witchy","vintage|fantasy|witchy"
cmijjgl6s0098oxs3bxf92w4b,"JariSimCC Wand Set 01","halloween|witchy","witchy"
cmijmuteb007moxc84shle5o7,"Demon Teeth","halloween|witchy","witchy"
cmijmypfy009doxc8s2e7k2nd,"Basic Witch Dress","halloween|witchy","witchy"
cmijmyztm009koxc8s9dwcvsk,"Witchy Crystal Towers","halloween|fantasy|witchy","fantasy|witchy"
cmijmy4zd008zoxc88milbpu2,"Modern Witch Living Room","halloween|modern|witchy|living-room","modern|witchy|living-room"
cmijn0l1000a0oxc88vzcbv7j,"Blue Empress Costume","halloween|fantasy","fantasy"
cmijn6sv800beoxc8oo808esi,"Coraline LS","halloween|witchy","witchy"
cmijndrub00cxoxc888nux9fp,"Cute But Scary","halloween",""
cmijp7uue00xdoxc8j3cfod7w,"Devil Eyeshadow","halloween|goth","goth"
cmijp833o00xioxc8u2e30lxf,"Asteria Hat","halloween|witchy","witchy"
cmijo9fga00puoxc8a56vuugf,"Autumn Wheel Cottage","halloween|fall|cottagecore|vintage|cozy","fall|cottagecore|vintage|cozy"
cmijo9v8b00q2oxc84x6ttwwh,"Cozy Autumn Canvases","halloween|fall|cozy","fall|cozy"
cmim8ulst00dpoxy88mah0ev5,"Glass Pumpkin Candles","halloween|modern","modern"
cmijp6v2c00wvoxc8r370pkm9,"Autumn Nest","halloween|fall|streetwear|cozy","fall|streetwear|cozy"
cmijp86dz00xkoxc8vaqhzt0n,"SxC Pretty Brutal Collection","halloween|luxury","luxury"
cmijp8wtl00xzoxc857phj3vl,"Devil’s Eyeshadow","halloween",""
cmijps6qo017boxc85vquzvcg,"Nymph Skin Detail","halloween|fantasy|witchy","fantasy|witchy"
cmijpt2uj017xoxc8a7vmlerk,"Pumpkin Soup","halloween|fantasy|witchy","fantasy|witchy"
cmil0pmf6001woxeecby4dj99,"Greenhouse","halloween",""
cmim8tmok008hoxy8981tvfpj,"Rimless Bat Sunglasses","halloween",""
cmim8tz9c00aboxy8n9dqs3y9,"Functional Pumpkin Spice Candle","halloween|fall","fall"
cmim8tzru00aioxy8eqf4y2ei,"Fall Fandom Set","halloween|fall","fall"
cmim8ubwl00byoxy8ak5prx4o,"Fall-ing Autumn","halloween|fall|cozy","fall|cozy"
cmim8ucxu00ceoxy866stmfsp,"Insta Friends Pose Pack","halloween",""
cmim8ucqb00cboxy8ehhr6auw,"Falling","halloween|luxury","luxury"
cmim8ury000dxoxy8pn47ouuc,"Butterfly Skull","halloween",""
cmim8ukyb00dboxy8mhg5e0g1,"Aurum Wire Pumpkin","halloween",""
cmim8uspb00e9oxy8q2vdncz6,"Insect Face Paint","halloween",""
cmim8uxhh00f5oxy8kyd2no7s,"Snake Set","halloween",""
cmim8ut6j00ehoxy8d1nq75mj,"Succubus","halloween",""
cmim8v8nt00hkoxy8ydvosy5v,"Carrie Hair","halloween|goth","goth"
cmijn0syl00a6oxc8v9br8qfg,"Specter V1 Tattoo","halloween|witchy","witchy"
cmijmu2ko0075oxc83utahkpi,"Walking With A Head","halloween|fantasy|witchy","fantasy|witchy"
cmim8ul3900ddoxy8b1n79ugy,"Evil Pumpkins Light","halloween",""
cmijjgv32009foxs3ufhugiuy,"Fairies and Witches Mod","halloween|witchy","witchy"
cmijmxvxa008woxc80rldd8w6,"Witch Claw Ring","halloween|witchy","witchy"
cmim8u7zo00bhoxy8wme7bsih,"Autumn Garden","halloween|fall|winter|cozy|living-room|outdoor","fall|winter|cozy|living-room|outdoor"
cmkq8sadk0002oxvgq90ksajr,"Regency Infant & Toddler Skeleton Suit","","halloween"
cmijmxpcd008roxc8oqvifec0,"The Spite Collection","halloween|witchy","witchy"
cmkxxlpms000coxhc5d6wx3br,"7 Trick or Treat CC Pack","","halloween"
cmijp6tn800wuoxc8afek3eou,"Aspen Alcove Autumn House","halloween|fall|streetwear|cozy","fall|streetwear|cozy"
cmkxxs8bg000xoxhcqd22qtp4,"1 Halloween Head Accessory","","halloween"
cmkxyy8fy004poxhc9ufw28t6,"Toddler CC Halloween Costumes","","halloween"
cmim8uxfg00f4oxy824lqi856,"Meow Jumpsuit","halloween",""
cmijjpsz000deoxs3ahifknyp,"Dark Grace Pose Pack","halloween|romantic","romantic"
cmijkgdp40007oxc8x634wis3,"Farmhouse Dining Room","halloween|fall|cottagecore|minimalist|cozy|dining-room","fall|cottagecore|minimalist|cozy|dining-room"
cmik9t1f700a6oxk7hs7b4lh6,"Paesants Tiny House","halloween|cottagecore|cozy","cottagecore|cozy"
cmijnszcd00izoxc8fcn8bq8z,"Pumpkin Farm","halloween|fall","fall"
cmim8tzu400ajoxy8rbx0a4c2,"Autumn Harvest","halloween|fall","fall"
cmijnp42100h7oxc8sjf92qx8,"Helloween25 SET","halloween|cozy","cozy"
cmim8y5ac010uoxy80h6uwziv,"October Outdoor","halloween|outdoor","outdoor"
cmim8vkyk00j7oxy83gkxigga,"Kacie","halloween|romantic","romantic"
cmim8tzb800acoxy8bwbwizwg,"Fall Photo Room","halloween|fantasy","fantasy"
cmijmyyig009joxc8j8v5xt3d,"Witching Hour Bedroom Set","halloween|goth|fantasy|witchy|bedroom","goth|fantasy|witchy|bedroom"
cmijptlq00188oxc8ss6xoz4d,"Glowy Eyes","halloween|fantasy|witchy","fantasy|witchy"
cmqpy0e6v004doxee3rfm8ftz,"Haunted Vampire Palace","bathroom|bedroom|living-room","bathroom|bedroom|living-room|halloween"
cmijnn50m00gboxc8lyxn4244,"Blood Lust","halloween|fantasy","fantasy"
cmim8urrc00duoxy8sprw9zga,"Spiderweb Eyeliner","halloween",""
cmijix9ea000noxs3u04464fl,"Autumn Flavor Collection","halloween|fall|cozy","fall|cozy"
cmijjgbvo0094oxs3fiyqcu9w,"HalloweenMovieNight Witch Dress","halloween|romantic|minimalist|fantasy|witchy","romantic|minimalist|fantasy|witchy"
cmim8v2tk00gaoxy8q8vzk7m5,"Pennywise Eyes","halloween",""
cmijp7w5l00xeoxc8xtd7brep,"Devil Lipstick","halloween",""
cmky9x0ib00q9oxhcq7p9eatq,"Sims 4 Male CC for Halloween","","halloween"
cmijnn0lf00g8oxc8i4skxd58,"Mira Outfit","halloween",""
cmijptqat018boxc85d8ln713,"Mushroom Fairy Blush","halloween|cozy|fantasy|witchy","cozy|fantasy|witchy"
cmijj24oa002moxs3ha2wyt69,"Soft Vintage GShade Preset","halloween|vintage","vintage"
cmim8uy0a00feoxy85l72no2q,"Wilma Outfit","halloween|minimalist","minimalist"
cmim8uy4700fgoxy8qpc02ag6,"Ninja Outfit","halloween",""
cmijmyeb70095oxc8c79jqj6a,"Poisoners Robe","halloween|witchy","witchy"
cmijp90e000y1oxc8wmkzb9dn,"Impulse Edge Lipstick","halloween",""
cmijjpwfn00dgoxs34qkyvme5,"Fantasy Poses","halloween|fantasy","fantasy"
cmigomzqj000foxkz6qub3nyz,"Mermaid Skin","halloween|fantasy|witchy","fantasy|witchy"
cmijiyrvz0013oxs3mwtwbylg,"Baking A Mess: A Couples Baking Pose Pack","halloween|romantic|cozy","romantic|cozy"
cmijnpyrs00hkoxc8asj1n8ab,"Pumpkin Patch Cafe","halloween|summer|fall|cozy","summer|fall|cozy"
cmijnpp5r00heoxc86h4errty,"Pumpkin Patch","halloween|fall|cottagecore|minimalist|cozy","fall|cottagecore|minimalist|cozy"
cmim8uxrv00faoxy87zbiwh6j,"Double Crosser Sweater Dress","halloween",""
cmijnozsg00h4oxc8eie7nhv2,"Rimless Bat Sunglasses","halloween|streetwear|witchy","streetwear|witchy"
cmim9es5y001moxqw7ausn0o1,"Sims 4 Save File 1.0","halloween|spring","spring"
cmim8uwux00euoxy8pgvtx9p1,"Harley Quinn","halloween",""
cmijprr8p0170oxc84zkevvsu,"Facepaint N11 – Milia","halloween|fantasy|witchy","fantasy|witchy"
cmijjpbcj00d4oxs37iflwxfy,"Witch","halloween|fantasy|witchy","fantasy|witchy"
cmijn6y3000bgoxc8mlubay3m,"Fall Opening Screen Override","halloween|cozy","cozy"
cmim8u7qp00bdoxy8aozxtbpj,"Cozy Fall Living Set","halloween|cozy","cozy"
cmijjpa1o00d3oxs30g6b66yn,"A Woman Scorned","halloween",""
cmijmtx8z0072oxc89qfyma5o,"A Monster Within Me","halloween|witchy","witchy"
cmim8zbiv017eoxy8salqe9qy,"Ouija V2 Hairstyle","halloween",""
cmijndu8e00cyoxc8hw24m6cu,"Haunted Mansion","goth","goth|halloween"
cmijndnuj00cvoxc8hc9o94jv,"Morgan’s Haunted House","cottagecore","cottagecore|halloween"
cmijnctgk00cmoxc8s83ncepd,"Haunted Eco Island Home","modern|fantasy","modern|fantasy|halloween"
cmijp7xpl00xfoxc8joi4wgis,"Darkness Demon Eyes","halloween",""
cmijp8bx600xooxc8kaho727a,"Simbrleen Pumpkin Bag","halloween",""
cmim9vutn001gox9squr7s67n,"Magic Family Gallery Pose","halloween|fantasy|witchy","fantasy|witchy"
cmim8ukqd00d8oxy8hgb1tehg,"Fall 2023 Set 1","halloween|modern|luxury","modern|luxury"
cmim8uckg00c9oxy8vqmpikwd,"Little Pumpkin Baby Pose Pack","halloween",""
cmijn6v5f00bfoxc8xu2wu6mk,"October Custom Loading Screens","halloween",""
cmijmyac60092oxc86qwl0mgb,"Witch Pumpkin Broom","halloween|witchy","witchy"
cmijmykc60099oxc8gj67t81i,"I Put A Spell Witch Hat","halloween|witchy","witchy"
cmijkspjz003roxc8v7crcxo0,"Thanksgiving Overalls Toddler Set 2","halloween|fall","fall"
cmttzhcaq004loxfetykz2u3v,"Raven Halloween Lipstick","","halloween"
cmim8ul0b00dcoxy884xblfdi,"Stachys Pumpkins","halloween",""
cmijnsbep00iloxc89ljiwdur,"Autumn Flavor Collection","halloween|fall|cozy","fall|cozy"
cmijjgmxg0099oxs37s6kns6t,"Witch’s Hollow","halloween|goth|fantasy|witchy","goth|fantasy|witchy"
cmim8v2h800g4oxy8u448a2j7,"Bruxa Eyes","halloween|witchy","witchy"
cmim8uluu00dqoxy872r9f1rq,"Pumpkin Stereo","halloween",""
cmim8utgw00emoxy88ct2r34f,"Grim Reaper Eyeshadow","halloween",""
cmijmyhhd0097oxc8g5tndaaw,"Dead","halloween|witchy","witchy"
cmim8v1g900fpoxy8x0r53607,"Nymph Eyes","halloween|fall|fantasy","fall|fantasy"
cmijps88w017coxc82tdrslen,"Shrooms Collection","halloween|modern|fantasy|witchy","modern|fantasy|witchy"
cmim8v2rj00g9oxy864knsntv,"Demon Eyes N04","halloween|witchy","witchy"
cmim8v1nf00fsoxy8619fc1j4,"Witch Eyes","halloween|witchy","witchy"
cmijnpdmo00hdoxc882sxsdts,"Eyeliner A239","halloween",""
cmik9jaa10050oxk7bwn34mtm,"Witchy Lofi CAS Background Room","halloween|goth|fantasy|witchy","goth|fantasy|witchy"
cmijnowxf00h2oxc84456akg5,"Battie Contacts","halloween|fantasy|witchy","fantasy|witchy"
cmijnovi000h1oxc8o3qxtxav,"Ultra Sunn themed Tattoos","halloween|goth|witchy","goth|witchy"
cmijno1sl00gooxc836od8hs2,"Ghosts","halloween",""
cmijnmw3i00g5oxc8jnszgpl4,"Wednesday Addams","halloween",""
cmijn7qcg00buoxc8z1vpv11e,"Bat & Liffy Loading Screen","halloween|minimalist","minimalist"
cmttzhogo006koxfeoxckxlna,"The Sims 4 Spooky Hill – Halloween Loading Screen","","halloween"
cmim8ux8r00f1oxy8kwyg1r4e,"Halloween Full Pack","christmas","christmas|halloween"
cmim8v18900floxy8rx8vbyih,"ND Demon Eyes V/3","halloween",""
cmttzhonp006noxfe8xgagbbt,"Haunted Animated Loading Screen","","halloween"
